	s28504	s29753	s31166	LP17_F	LP09_F	s26891	s31407	s12389	s29745	sAI_9042	s10852	s31716	s32109	LP13_F_REDO	s31761	LP05_F	s32186	LP18_F	LP02_F	s31369	sAI_5316	s31475	s29777	s27796	s31943	LC12_F	s29934	LP11_F	s32573	s32679	s29586	s22756	s32994	LP20_F	s11367	s29404	s33276	LP03_F	LP19_F	s29848	s11287	s29396	s31686	s29556	s30731	LC06_F	s21944	LC13_F	s22683	LC08_F	s29763	s26917	LC11_F	s31219	s30879	s33833	LC10_F	s24010	s30239	s32025	s25149	s31091	s31202	LC02_F	s27321_9596	LP12_F	LC03_F	s29780_9504	LP14_F	LC05_F	s31904	s27403	LP16_F	LC07_F	s22787	s20844	s27111	s28791	s1624	s28535	s30012	s10832	s31659	s29523	LP06_F	s29527	s27555	s21911	LP04_F	LC01_F	LP08_F_REDO	s28408	sAI_9328
sAI_5316	0.492219750165	0.415382814766	0.270732810152	0.598549430455	0.284090140409	0.464194718523	0.485712599868	0.50423668886	0.540490198418	0.256692354647	0.532146896506	0.409963700725	0.495816391562	0.700399056032	0.231944222149	0.731617272907	0.606424164799	0.803823170073	0.890180586025	0.555840326961	0.0	0.420172104812	0.436665347396	0.385108511536	0.458916839815	0.546196640738	0.599167183916	0.782867377719	0.58377384443	0.67397067238	0.414989470007	0.578884986816	0.45804836915	0.849959468029	0.297621929466	0.865499520765	0.675976041529	0.755272340804	0.755074990771	0.314806605142	0.564021195781	0.557093431114	0.306639468029	0.40928022149	0.639983349374	0.454992798286	0.332589309822	0.704873600527	0.508244470007	0.438609543177	0.474083386289	0.4097718853	0.762409497034	0.540346781806	0.275371114041	0.610641698088	0.531558050758	0.674175146341	0.573672044825	0.562995052736	0.259341131839	0.264644005274	0.259496299934	0.794860892551	0.648521357943	0.593569559657	0.776325858273	0.31708463942	0.843354852999	0.724556365854	0.694383940013	0.570314116678	0.85166095913	0.572937833223	0.38399225379	0.339632539222	0.366348313777	0.398736723138	0.295396206987	0.63282506592	0.695701543837	0.570330009229	0.79339790178	0.58867568029	0.790033494397	0.521555338167	0.549963361898	0.261439193804	0.746417367172	0.814798963744	0.682502329598	0.625933307844	0.445615337508
s31475	0.241976117337	0.587604301252	0.427488503626	0.631002322347	0.450544539222	0.566095536585	0.210983440343	0.168810056691	0.649681727093	0.433921259723	0.650650346078	0.577047179301	0.152269222808	0.784692847067	0.429454101516	0.733123539881	0.641374446276	0.840249198418	0.903360867502	0.596628371127	0.420172104812	0.0	0.557427760712	0.487065108108	0.567164153593	0.608552823336	0.665528866842	0.806172787739	0.585232750824	0.748544728411	0.517600281477	0.414386131839	0.16861838563	0.86734144232	0.471133972314	0.872711597891	0.695098921556	0.795081363217	0.824941767963	0.483003353329	0.647646887937	0.630821292024	0.474674201714	0.574397602505	0.678550138431	0.578878094924	0.492583625577	0.695560303889	0.601846234674	0.580263373764	0.117048916282	0.542873098879	0.776823732367	0.63935409031	0.442065555043	0.677585533949	0.623454759394	0.70630799209	0.640048398813	0.659133874753	0.451952296638	0.409018753461	0.473746047462	0.826118686223	0.690358812788	0.459453316414	0.792008494397	0.479075506262	0.855035396836	0.742835020435	0.750290553724	0.669796101516	0.846163841793	0.308671201055	0.535754217535	0.504541523401	0.506886431773	0.556783004614	0.472506632169	0.674262406065	0.773587883322	0.631944256427	0.821980529993	0.622301062624	0.814546885959	0.226766369809	0.623807055372	0.486024402109	0.7485476882	0.842451580092	0.715475259723	0.680898062624	0.159257727093
s29777	0.744648790376	0.404098225445	0.307107267633	0.456763524061	0.335292537245	0.265284958471	0.708462365194	0.671450851022	0.290594682268	0.327523458141	0.197317506922	0.357476197759	0.628591580751	0.631930029005	0.342145363876	0.493784232696	0.326156520765	0.64832036058	0.704704462096	0.420657220831	0.436665347396	0.557427760712	0.0	0.333434027686	0.267189450231	0.356547906394	0.470102457482	0.561926280817	0.413505390903	0.544723446276	0.241628184575	0.381839475939	0.460036457482	0.479251581411	0.264138161503	0.675619697429	0.369452898484	0.573571684245	0.609091433751	0.243577046803	0.498198355966	0.25766447528	0.244343922874	0.389463396177	0.401501852999	0.261460454186	0.277760268293	0.462559703362	0.183609487805	0.225426207647	0.53044387673	0.172119530653	0.509019036915	0.266550358603	0.299469708635	0.381798109426	0.271273663151	0.398971627554	0.377204651285	0.324251775214	0.361332066579	0.279226185893	0.3452383118	0.586777127225	0.31770093474	0.391646951879	0.593866658537	0.235996469347	0.575711874753	0.536052829927	0.459220882663	0.228620562294	0.509025911009	0.448341441661	0.181186993408	0.252688415293	0.262254987475	0.199224078444	0.268604726434	0.377240085036	0.638547244562	0.542661265656	0.566319323006	0.325845959789	0.577882128543	0.465517218194	0.261656961107	0.424903308504	0.532380299275	0.483074962426	0.396242116018	0.397678671061	0.500564257746
s27796	0.657973698748	0.393596752802	0.277062009888	0.417977015162	0.301146404087	0.285661280158	0.62951482004	0.541174856295	0.422246479235	0.311228290046	0.419843340804	0.366995916941	0.556517470007	0.6017662294	0.296026750824	0.525888355307	0.459834088332	0.541797817403	0.708697588003	0.246279593935	0.385108511536	0.487065108108	0.333434027686	0.0	0.304571518787	0.403347234015	0.465281800923	0.576203334212	0.38029939354	0.543666974291	0.287318751483	0.406203593276	0.427804412657	0.644864550428	0.300001055372	0.679309232037	0.51401953263	0.535487411338	0.622742847067	0.282902301912	0.453814010547	0.399146716546	0.254511955834	0.394734723797	0.480701224127	0.329509415293	0.282291951879	0.542152079103	0.405872059987	0.32280877851	0.484142305208	0.346896026368	0.581296804878	0.407829104812	0.266840784443	0.475625756098	0.407385618326	0.370790947264	0.450249646671	0.421296305208	0.33015802439	0.247508413975	0.311390953856	0.616923749506	0.496552077785	0.398041011206	0.61139741002	0.310339654581	0.656496272907	0.563528600527	0.466608524061	0.457085454845	0.64448492617	0.454688666447	0.297816873434	0.292904412657	0.291821812788	0.291071887278	0.28016347528	0.490727891233	0.485643210283	0.525438399473	0.471170053395	0.440054560976	0.610118943309	0.432507567568	0.390172291365	0.365996720501	0.548400595913	0.622465293342	0.530451332894	0.332777218194	0.441635831905
s31943	0.741279759394	0.404160416612	0.313841042189	0.325359170732	0.327206771918	0.241270839815	0.705650015821	0.655522798286	0.252738845748	0.33001090178	0.279603671721	0.32062899143	0.620240404746	0.552156067238	0.327526193144	0.446923870138	0.325899662492	0.543451845089	0.598115823995	0.381849195781	0.458916839815	0.567164153593	0.267189450231	0.304571518787	0.0	0.219141095583	0.359077143045	0.44221675412	0.304352068556	0.450969377719	0.248204386289	0.347034604483	0.461730752802	0.490878215557	0.252376529334	0.560157159525	0.391340725775	0.47304199143	0.481002186552	0.241118870138	0.417975003296	0.245945622281	0.285418773237	0.401857274885	0.340463965063	0.190116446276	0.263347297956	0.341677497693	0.232972216875	0.209838003296	0.52666371325	0.324669249835	0.429948187871	0.216394692156	0.301662979565	0.326046329598	0.25621775412	0.338253172709	0.316497796968	0.23221771325	0.374565922874	0.279384159525	0.303849731707	0.448254102835	0.355843174687	0.258244129202	0.443213050099	0.270974875412	0.468492158207	0.395987003955	0.390214965722	0.309081880686	0.476867247858	0.433716331575	0.24688959855	0.215878088332	0.274643195781	0.173549469347	0.24440479499	0.353495526038	0.586919851022	0.555413901121	0.513372980224	0.242746612393	0.426022266974	0.464664760712	0.20398253263	0.461209834542	0.429615344759	0.455231394858	0.375916892551	0.306554709295	0.485617214898
LC12_F	0.794046874753	0.495856135794	0.385816736322	0.378026531312	0.384369706658	0.265735764008	0.758696727752	0.713905305867	0.305700289387	0.375973731048	0.349996312459	0.408418166117	0.677639890574	0.619950918919	0.406492173368	0.429805727752	0.312041430455	0.538961646012	0.555692161503	0.395067244562	0.546196640738	0.608552823336	0.356547906394	0.403347234015	0.219141095583	0.0	0.374783036256	0.451180943968	0.366861070534	0.51849700857	0.309227193144	0.400119367831	0.520700305867	0.459254731048	0.348842742914	0.55860963151	0.413584495056	0.45650295913	0.514668645353	0.331275110086	0.440894913645	0.26894832762	0.392233911009	0.483491666447	0.329952583388	0.203572628214	0.349707992749	0.301330990112	0.267058534608	0.242337681608	0.573143677653	0.401661864206	0.371934409361	0.288913750824	0.41633981147	0.304901968359	0.241361362558	0.348136252472	0.269390286091	0.229567258405	0.487416545155	0.371523477917	0.392630578115	0.44737180356	0.352013357943	0.34213791826	0.41906123731	0.365692885959	0.444727170732	0.416211431114	0.371402539881	0.371891791035	0.442892462096	0.459818128543	0.325647529993	0.309288582729	0.300668543177	0.281510355307	0.338149435728	0.32496640145	0.662082850363	0.618926772577	0.528295928148	0.265080932762	0.412995980883	0.538153528016	0.262206479895	0.567186932762	0.400210698748	0.440507769281	0.283683620303	0.320061187871	0.555675145023
s29934	0.822512224786	0.545164805537	0.472385316414	0.432654137113	0.413977937376	0.402458933421	0.796941281477	0.755983667106	0.442158125906	0.482667698088	0.474023873434	0.389899517469	0.728453338167	0.657633824654	0.457629242584	0.322937179301	0.411159001978	0.463665980883	0.384460570204	0.463522325643	0.599167183916	0.665528866842	0.470102457482	0.465281800923	0.359077143045	0.374783036256	0.0	0.615520019776	0.237330317732	0.596156261042	0.326720382334	0.520818198418	0.606948893869	0.670526939354	0.448343108108	0.361520982861	0.46222058998	0.597921471984	0.616170447594	0.440561266974	0.333522880686	0.41432718062	0.482859378378	0.252377066579	0.304590462096	0.408140235333	0.460031487805	0.53840636915	0.392606154911	0.426486061305	0.656545850363	0.502330789717	0.432173589321	0.461995003296	0.489216383652	0.480142814766	0.404374740277	0.543917439024	0.329494457482	0.41468616414	0.529978735003	0.451197848385	0.439462191826	0.624556646012	0.367140490442	0.484609261701	0.487343419249	0.460133032301	0.589738504944	0.572114769281	0.531949428477	0.502546741595	0.543846061305	0.585306301252	0.446836301252	0.42922036915	0.416862021094	0.419435282136	0.412912160844	0.468686028345	0.696048602505	0.645258597231	0.659534015162	0.435821852999	0.601599540541	0.62116136849	0.43573453263	0.610449644693	0.547272026368	0.645548486486	0.428187815425	0.490078727752	0.604011146341
LP11_F	0.935400289387	0.699378541859	0.625637109426	0.460925840475	0.600685504944	0.496021318392	0.89729494265	0.817266427818	0.50157896704	0.610964001318	0.54336429532	0.654619191826	0.824001547792	0.534789837838	0.637519386289	0.488654136454	0.529433458141	0.394731709295	0.389043839815	0.560205749506	0.782867377719	0.806172787739	0.561926280817	0.576203334212	0.44221675412	0.451180943968	0.615520019776	0.0	0.579669152274	0.398389749506	0.552137961767	0.587818948583	0.720637870798	0.313314711272	0.569903577456	0.469629316414	0.502022119314	0.196719954515	0.301494912986	0.553694821358	0.6425284588	0.493990430455	0.590806708635	0.714047629532	0.509132234015	0.491735962426	0.564564415953	0.350120933421	0.513388647989	0.470058153593	0.760389387607	0.626460423204	0.375132074489	0.442530400791	0.624538329598	0.452915027027	0.508841152933	0.352689978247	0.530722394199	0.43262092617	0.673179052736	0.59295169677	0.637112847067	0.218876519446	0.519742185893	0.514944222808	0.251824340804	0.58210459855	0.265294350692	0.242620332894	0.331939071193	0.557259084377	0.319173481213	0.631083251813	0.545277387607	0.548351568886	0.587720706658	0.506556100857	0.56346604878	0.51650163942	0.556407566249	0.693296903098	0.40581155768	0.420523117337	0.21211379499	0.700881120633	0.451257674357	0.740650248517	0.305249011206	0.286872734344	0.451837305208	0.408560127884	0.728213013184
s32573	0.784136835201	0.517209564931	0.425288570204	0.36271014766	0.419782653263	0.353512181938	0.752482718523	0.690483156889	0.369906447594	0.436267120633	0.395228921556	0.376107810152	0.655762222808	0.649177592617	0.463417512854	0.266949135794	0.361952300593	0.465069564272	0.471921145023	0.393002825313	0.58377384443	0.585232750824	0.413505390903	0.38029939354	0.304352068556	0.366861070534	0.237330317732	0.579669152274	0.0	0.556966386289	0.266795812788	0.417426443639	0.509912551088	0.626931284773	0.42413432762	0.428847051417	0.381572771918	0.599300369809	0.616763019776	0.40634332762	0.3032682294	0.337229239947	0.408372955175	0.274992574819	0.271552092947	0.367508459459	0.417638869479	0.45769861437	0.355484894529	0.393941181938	0.575455516809	0.450025429136	0.380641889914	0.366349409361	0.418661948583	0.424056280817	0.355999627554	0.446976895847	0.290133350033	0.38214510679	0.480798584707	0.388900585366	0.460592236651	0.610021252472	0.318059529334	0.395426892551	0.492659003955	0.422391309163	0.54279045089	0.520958513514	0.504775590639	0.436336235333	0.501723084377	0.496857884641	0.400971805537	0.401157481872	0.399313249835	0.365089823995	0.39959276203	0.425247006592	0.64491838497	0.612091754779	0.57879601648	0.380910545155	0.56066771325	0.501753343441	0.357620094924	0.57083825379	0.534525746869	0.592358134476	0.410738296638	0.469882297956	0.538140998682
s32679	0.862140993408	0.619669857614	0.581861702703	0.313463052076	0.538853172709	0.515765348715	0.842912634146	0.782521154252	0.532114864206	0.640502735662	0.562113062624	0.564528176664	0.797935563612	0.369217932762	0.604965323006	0.577501994067	0.563412141068	0.465864952538	0.535385781806	0.599034388926	0.67397067238	0.748544728411	0.544723446276	0.543666974291	0.450969377719	0.51849700857	0.596156261042	0.398389749506	0.556966386289	0.0	0.53531992617	0.588661485168	0.703502825313	0.485227349374	0.556350963085	0.464999930784	0.504358943309	0.383506405405	0.382113014502	0.559285781147	0.489482665788	0.538951889914	0.524541060646	0.623947978906	0.572198865524	0.527882338167	0.571234735003	0.488650760712	0.540438869479	0.539242162821	0.749686563612	0.614379344759	0.496418104812	0.481648526038	0.545465924852	0.558736195122	0.585201063283	0.409428748187	0.535592789717	0.507031217535	0.518292020435	0.570581899802	0.574236017798	0.423208009229	0.577218226763	0.518584984838	0.429353117337	0.574632617007	0.461372526038	0.41556552472	0.505885026368	0.595332040211	0.473510363217	0.654787216216	0.522940911668	0.556789166777	0.548679695452	0.464558733685	0.557140177983	0.562002289387	0.246232346737	0.579968659196	0.51306326236	0.47938599143	0.426851274225	0.666586210943	0.490274471984	0.555878472643	0.39095444298	0.467561670402	0.561957417271	0.470856192485	0.66614820501
s29586	0.727185363876	0.431874446935	0.267327154252	0.362004304548	0.254960168095	0.245616926829	0.692470504944	0.63861039354	0.345219051417	0.264325317073	0.342059127225	0.228341085036	0.6091654265	0.628689125906	0.304586476599	0.405133408701	0.319925266974	0.534198694133	0.576219814766	0.347647702044	0.414989470007	0.517600281477	0.241628184575	0.287318751483	0.248204386289	0.309227193144	0.326720382334	0.552137961767	0.266795812788	0.53531992617	0.0	0.361057469347	0.429418568227	0.58525927027	0.228366596572	0.544273319051	0.352301209624	0.568385710613	0.609001664469	0.228725725775	0.353248924192	0.326264558339	0.246528389585	0.248821832564	0.309407246539	0.242588587343	0.240703584047	0.485899034937	0.285176636124	0.233591077785	0.50860900791	0.276873323665	0.414851046144	0.322506316414	0.27219716414	0.406020435069	0.28848843441	0.414786394858	0.27317031114	0.342930963085	0.341870626895	0.244427773237	0.301557206987	0.585391854977	0.310230375742	0.374982287409	0.462937363876	0.227950788398	0.519456030323	0.53959148385	0.47381474555	0.376903765985	0.474627889914	0.427782644034	0.223071230719	0.217348072512	0.242441241925	0.198562761371	0.22691757416	0.393211810811	0.630935075808	0.590930334871	0.566710376401	0.373638274885	0.553234232696	0.447142758075	0.328131880026	0.418736439684	0.490102218853	0.559041961767	0.371434209624	0.392294676335	0.476484952538
s22756	0.55068985234	0.5590654588	0.386464003955	0.480095275544	0.453613468688	0.357100903757	0.505275370468	0.455466325643	0.379707421226	0.41952318853	0.438306013843	0.4711371147	0.416049891233	0.66620439354	0.441211547792	0.530925191826	0.434917917601	0.703975506922	0.725807078444	0.472237659196	0.578884986816	0.414386131839	0.381839475939	0.406203593276	0.347034604483	0.400119367831	0.520818198418	0.587818948583	0.417426443639	0.588661485168	0.361057469347	0.0	0.298255046144	0.606155417271	0.389312572182	0.691542618326	0.498178113382	0.61298887673	0.636766381015	0.355802787739	0.564125751483	0.371625357943	0.388953408042	0.518121471984	0.454683070534	0.353754325643	0.382511841793	0.41761080356	0.395280056691	0.344988769941	0.341145240606	0.378242806196	0.512226813448	0.391076009888	0.40345485234	0.379445135794	0.383613505603	0.482954922874	0.425012790376	0.398062578774	0.4786001147	0.382141511536	0.447098156889	0.616226381674	0.474959061964	0.252062690178	0.614487641397	0.377345740936	0.587909175346	0.533955634806	0.476755314436	0.463974206987	0.594390817403	0.213039174687	0.343826504944	0.343201234674	0.366781365194	0.347290354647	0.368935287409	0.434857680949	0.674165056691	0.607456297297	0.590303088991	0.357027199736	0.573900821358	0.269836924852	0.385630284113	0.570964686882	0.56471561437	0.574806949901	0.486355899143	0.472162220831	0.31911306526
s32994	0.321383042189	0.54700763085	0.322050847067	0.584689356625	0.40074816414	0.442919103494	0.287220313777	0.256510476599	0.520781337508	0.344258765985	0.529876052736	0.536297027027	0.206878089651	0.727472167436	0.350303569545	0.676717263678	0.556581595254	0.812198012525	0.856866616348	0.527887646671	0.45804836915	0.16861838563	0.460036457482	0.427804412657	0.461730752802	0.520700305867	0.606948893869	0.720637870798	0.509912551088	0.703502825313	0.429418568227	0.298255046144	0.0	0.754170174687	0.356977994067	0.79880395056	0.628792272248	0.734151448253	0.752268452868	0.340930859591	0.606579789057	0.511535104153	0.342282083718	0.542086913645	0.603735054054	0.46806514766	0.38706775412	0.588833725775	0.498414161503	0.447886191826	0.101271733026	0.424111894529	0.675049085695	0.53441499143	0.356972383652	0.546738481213	0.512790396177	0.579651924192	0.580598540541	0.52466073764	0.409480889255	0.313449560976	0.385447668425	0.739706250494	0.58156474621	0.358576830587	0.743654199736	0.348869823336	0.749465132498	0.660854808833	0.652561943968	0.557012220831	0.753721399473	0.185297420567	0.410419636783	0.371718249176	0.391490486486	0.435127628873	0.364182562953	0.565418980224	0.747416805537	0.615860152933	0.72853481147	0.501471879367	0.713199589321	0.114852177983	0.518647324984	0.471712547792	0.684572622281	0.718558352011	0.62684627027	0.562573670402	0.101788522742
LP20_F	0.991423649308	0.757142764008	0.681828494397	0.516892228741	0.655283599209	0.52999964733	0.952370700725	0.880434896506	0.448321459459	0.642567726434	0.391454132498	0.704564326302	0.883245232037	0.611561851681	0.695645944628	0.499767927488	0.447430738958	0.493779181279	0.466440943968	0.598284435728	0.849959468029	0.86734144232	0.479251581411	0.644864550428	0.490878215557	0.459254731048	0.670526939354	0.313314711272	0.626931284773	0.485227349374	0.58525927027	0.606155417271	0.754170174687	0.0	0.614054599868	0.508857765326	0.402205669084	0.342411717864	0.39052904944	0.567849726434	0.704283332235	0.389063336849	0.607281878708	0.764605228082	0.494615348715	0.517934383652	0.603424519446	0.362021818721	0.413940684245	0.475112594595	0.804380133158	0.541771760712	0.346530518128	0.412676194463	0.68039960646	0.398338641397	0.444795990771	0.393045344759	0.529447792353	0.398475944628	0.740824582729	0.640880143045	0.684741998682	0.313410984179	0.397673980883	0.560841279499	0.354268560316	0.599961485168	0.278105253131	0.399591227423	0.377117873434	0.399162267633	0.248669897165	0.66078343441	0.52472500857	0.575317719842	0.612668736322	0.525490446935	0.609328912986	0.459797255109	0.639376522742	0.762326736322	0.505374711931	0.401383915623	0.297727558339	0.734027584047	0.409568041529	0.807587114041	0.345551233355	0.216214273566	0.416639924192	0.433102609756	0.793186441661
s11367	0.637249720501	0.41519227884	0.204922609097	0.439639239947	0.180732159525	0.294415984838	0.602565685564	0.572113709954	0.356802967699	0.178881117337	0.369234509558	0.271980618985	0.519496302571	0.60851360646	0.141582943968	0.564611529334	0.436972773237	0.658503935399	0.705891520105	0.439055010547	0.297621929466	0.471133972314	0.264138161503	0.300001055372	0.252376529334	0.348842742914	0.448343108108	0.569903577456	0.42413432762	0.556350963085	0.228366596572	0.389312572182	0.356977994067	0.614054599868	0.0	0.665759001978	0.521053644034	0.581026543177	0.604397017798	0.100304767963	0.494335497034	0.362664494397	0.173314646012	0.306057341463	0.474412011866	0.239786104153	0.144080138431	0.482065218853	0.315683605801	0.205600214898	0.423872564272	0.224825009229	0.544175539881	0.345127031641	0.12580513975	0.429259036915	0.328406255768	0.445593670402	0.429099748846	0.357459578115	0.194164863546	0.14249345089	0.136008199077	0.571347945287	0.433944607119	0.36254963151	0.572464370468	0.091774313118	0.600056363217	0.519861700725	0.519336242584	0.394338603823	0.60679629532	0.377477119314	0.185491497693	0.0985111371127	0.224789294001	0.194746283454	0.0958930290046	0.447616558998	0.661956044166	0.566171937376	0.618332537904	0.367061499011	0.554688581411	0.385162261701	0.331446938036	0.270018700066	0.532301268952	0.572643615689	0.494009825313	0.411825850363	0.39142686882
s29404	1.01145766249	0.769344955175	0.720509162821	0.473766389585	0.636919110086	0.635873342782	0.974188607119	0.931872971655	0.625521202373	0.715936331575	0.657865304548	0.652854011206	0.905581903098	0.628119217535	0.730921667765	0.366811280158	0.590975379697	0.394082424522	0.19707154911	0.657984820699	0.865499520765	0.872711597891	0.675619697429	0.679309232037	0.560157159525	0.55860963151	0.361520982861	0.469629316414	0.428847051417	0.464999930784	0.544273319051	0.691542618326	0.79880395056	0.508857765326	0.665759001978	0.0	0.520714519446	0.473295032301	0.498453666447	0.656674848385	0.529027743573	0.605284797627	0.662597235333	0.505703391562	0.46753569677	0.607365766645	0.677594420567	0.525590922215	0.607159789057	0.608445088991	0.844935091628	0.723425863546	0.352619906394	0.591902315755	0.692020771918	0.621860530653	0.612400058009	0.497730332235	0.521226303889	0.567637580751	0.763425741595	0.680197707976	0.714569346078	0.46404616414	0.494429039552	0.623307241266	0.376042226763	0.679476720501	0.399562187871	0.490125796968	0.584520916282	0.674264535267	0.394244982202	0.744351091628	0.657549910349	0.655996525379	0.671152454186	0.6170491971	0.664461744891	0.589110183256	0.634357495715	0.780250832564	0.626356763349	0.563232507581	0.44629625445	0.780248215557	0.589467348055	0.845459620303	0.411442965722	0.512072782465	0.528181448253	0.564948484509	0.822162733026
s33276	0.914189392221	0.635940647989	0.505666305867	0.347686620303	0.53012086882	0.425659399473	0.879251017139	0.816056200396	0.330636638102	0.535602120633	0.305214328939	0.478283896506	0.790271404746	0.613310916941	0.592796845089	0.32051656559	0.255113928148	0.49946587739	0.548844495715	0.461144818062	0.675976041529	0.695098921556	0.369452898484	0.51401953263	0.391340725775	0.413584495056	0.46222058998	0.502022119314	0.381572771918	0.504358943309	0.352301209624	0.498178113382	0.628792272248	0.402205669084	0.521053644034	0.520714519446	0.0	0.519757137772	0.571848001318	0.485071722479	0.439127239947	0.281910367831	0.473201849703	0.519589758075	0.274699728411	0.455632419249	0.511196696111	0.403228247198	0.300512471984	0.437895177324	0.696584946605	0.435251404746	0.315505978906	0.26835556559	0.527017366513	0.334555235992	0.34263186025	0.394396315096	0.274397888596	0.339575077126	0.589194251813	0.500541039552	0.588133711272	0.549406365854	0.239570079763	0.484228808833	0.42653214766	0.487635399473	0.407553922874	0.487817361898	0.382733477917	0.33207099143	0.31673618062	0.589086818721	0.401462895188	0.484886037574	0.451032160185	0.406917462096	0.508074765326	0.342351802241	0.598359381015	0.622506056032	0.551920047462	0.329937116678	0.506104785761	0.602218195781	0.30455043441	0.64578831114	0.45075718853	0.414475962426	0.270972293342	0.430756996045	0.638329728411
LP03_F	0.895451191826	0.664282675676	0.644654297956	0.465488674357	0.568038891233	0.552855568227	0.869295250494	0.786740551088	0.530217840475	0.620356898484	0.572801635465	0.638656231378	0.81608880356	0.519963622281	0.610916381015	0.517160241266	0.551656680949	0.32168299143	0.423533396177	0.541044512195	0.755272340804	0.795081363217	0.573571684245	0.535487411338	0.47304199143	0.45650295913	0.597921471984	0.196719954515	0.599300369809	0.383506405405	0.568385710613	0.61298887673	0.734151448253	0.342411717864	0.581026543177	0.473295032301	0.519757137772	0.0	0.288669487146	0.564747516809	0.624149287409	0.522635684904	0.616777027027	0.690761823995	0.54157969677	0.509285570204	0.569241510877	0.344262298616	0.536643767963	0.476149807515	0.764584177983	0.635479135794	0.402537534608	0.489448350033	0.628193536585	0.493765131839	0.519440135794	0.352609247198	0.553056961767	0.450309499011	0.656920284773	0.607572650626	0.599603793013	0.223017871457	0.53212893408	0.517868037574	0.248080690837	0.596800897165	0.320943961107	0.250601919578	0.380937251154	0.581087003296	0.342349709954	0.661025377719	0.5657571971	0.56205708174	0.613057404746	0.536058479895	0.573319591958	0.531291183916	0.506865945287	0.670750530653	0.45919490178	0.44821738563	0.23409354911	0.721550369809	0.492499268952	0.715506651285	0.258221158207	0.282615146341	0.484324833883	0.380664020435	0.729802943968
LP19_F	0.898230904417	0.657697151615	0.666280031641	0.475702861569	0.570158615689	0.584952517469	0.882145100198	0.823984030323	0.554629492419	0.673789297956	0.59936884443	0.654275228082	0.842212099539	0.490053781806	0.642909379038	0.585220325643	0.599813051417	0.40671177851	0.48567836915	0.651574153593	0.755074990771	0.824941767963	0.609091433751	0.622742847067	0.481002186552	0.514668645353	0.616170447594	0.301494912986	0.616763019776	0.382113014502	0.609001664469	0.636766381015	0.752268452868	0.39052904944	0.604397017798	0.498453666447	0.571848001318	0.288669487146	0.0	0.591122005933	0.641449668425	0.554003053395	0.635868315096	0.692077648649	0.592414617007	0.551054609097	0.619355955175	0.426039601187	0.563748709295	0.544818789717	0.79046536849	0.657692187871	0.441394759394	0.513427519446	0.648978201055	0.533691266315	0.576972363876	0.460190941332	0.602987758075	0.49200727884	0.649382222808	0.626960684904	0.609149298616	0.187942015162	0.560824496374	0.553904670402	0.300339230059	0.6202716882	0.375117717205	0.3234484588	0.488755625577	0.603273165458	0.400730632828	0.688610419249	0.598579756098	0.589535852999	0.634307838497	0.566788046144	0.598793394199	0.565522817403	0.555174330257	0.672896790376	0.564944531312	0.472836019776	0.221021700725	0.744151808174	0.520123334871	0.727079902439	0.382461412657	0.368991390244	0.564272719183	0.483475294001	0.751801845748
s29848	0.623603171391	0.405209036256	0.205239085695	0.43574404878	0.183852027027	0.277108630191	0.592552628873	0.559039143705	0.31532160646	0.155804759394	0.331108545814	0.305714659196	0.511983448912	0.604634363876	0.175144661173	0.537884597891	0.404555373764	0.651368646671	0.687164087673	0.401402584047	0.314806605142	0.483003353329	0.243577046803	0.282902301912	0.241118870138	0.331275110086	0.440561266974	0.553694821358	0.40634332762	0.559285781147	0.228725725775	0.355802787739	0.340930859591	0.567849726434	0.100304767963	0.656674848385	0.485071722479	0.564747516809	0.591122005933	0.0	0.482580727752	0.318675899143	0.130219609097	0.327444615689	0.44526749967	0.223312199736	0.12234187673	0.455368427159	0.282495445616	0.187482571523	0.406581116018	0.203421355307	0.509456491101	0.318028736981	0.170150349374	0.398417659855	0.285483238629	0.403694460778	0.420129495056	0.333963747528	0.236313030323	0.134415187871	0.170018127225	0.558839009888	0.383466089651	0.34396233619	0.573056133817	0.0867011680949	0.559462064601	0.511329412657	0.493192670402	0.358214824654	0.562242517469	0.330510248517	0.138627750165	0.104414727752	0.223711586025	0.187815520765	0.105675986816	0.411755014502	0.656576655241	0.566124489123	0.589590079763	0.33839444232	0.535740114041	0.36709619644	0.303677932762	0.312388764008	0.515562544496	0.532233448912	0.44484989321	0.383721307844	0.391360873434
