	s28504	s29753	s31166	LP17_F	LP09_F	s26891	s31407	s12389	s29745	sAI_9042	s10852	s31716	s32109	LP13_F_REDO	s31761	LP05_F	s32186	LP18_F	LP02_F	s31369	sAI_5316	s31475	s29777	s27796	s31943	LC12_F	s29934	LP11_F	s32573	s32679	s29586	s22756	s32994	LP20_F	s11367	s29404	s33276	LP03_F	LP19_F	s29848	s11287	s29396	s31686	s29556	s30731	LC06_F	s21944	LC13_F	s22683	LC08_F	s29763	s26917	LC11_F	s31219	s30879	s33833	LC10_F	s24010	s30239	s32025	s25149	s31091	s31202	LC02_F	s27321_9596	LP12_F	LC03_F	s29780_9504	LP14_F	LC05_F	s31904	s27403	LP16_F	LC07_F	s22787	s20844	s27111	s28791	s1624	s28535	s30012	s10832	s31659	s29523	LP06_F	s29527	s27555	s21911	LP04_F	LC01_F	LP08_F_REDO	s28408	sAI_9328
sAI_5316	0.593957044119	0.455662658778	0.636230554063	0.732084338488	0.671415443085	0.686341058913	0.721470187804	0.724418336775	0.797922206518	0.717172499122	0.630299345906	0.626435239516	0.684690728102	0.708560754172	0.620110303824	0.788139328609	0.734804044332	0.686828295884	0.773570971169	0.711601293832	0.0	0.56993576384	0.573330376778	0.640635276191	0.692570265485	0.804579845261	0.689154151392	0.791027716968	0.676270566544	0.643620991742	0.578832658472	0.778022894615	0.628875991239	0.780930395287	0.56840739069	0.696764042595	0.673172110224	0.693854802651	0.622818738803	0.679506605544	0.619834807452	0.732007881403	0.567927508979	0.617879960215	0.701703282438	0.809932729605	0.649000309458	0.808752494495	0.721468739467	0.68182230362	0.651846980787	0.544451089324	0.796721333499	0.654331941173	0.579487255725	0.758331799993	0.811274293596	0.667648783401	0.702693237713	0.758315524744	0.58904076089	0.634471732355	0.602326826309	0.658809716888	0.686139280155	0.632060724167	0.741560978673	0.581147521192	0.740844694569	0.779556229008	0.75985470825	0.61877300145	0.73577887005	0.794453603296	0.624932065691	0.632363316483	0.585621456976	0.584716357979	0.590546787821	0.76051639492	0.67570270808	0.667260894958	0.760933652585	0.76707949391	0.745886713263	0.635078851829	0.710604032303	0.603539586103	0.725151381792	0.739860739577	0.65963861178	0.60916476539	0.636046825906
s31475	0.53501664956	0.657823548954	0.520908080739	0.668738787118	0.567278529732	0.669313888824	0.616393466092	0.564758514846	0.706992755316	0.591658131471	0.575433442937	0.555458330002	0.588701786112	0.69477544709	0.506098865679	0.696109130996	0.59388189722	0.615225737896	0.704872875648	0.586665430314	0.56993576384	0.0	0.565571550408	0.541288171018	0.670387316849	0.673555519423	0.631487418925	0.702754582813	0.56052644545	0.731662701264	0.531547793911	0.69130865983	0.503483685751	0.714533098595	0.492117452119	0.609295246013	0.583012754534	0.64323021245	0.660211176093	0.557487023545	0.675874250214	0.614808326555	0.620767620377	0.554876230349	0.586544041776	0.704309826628	0.624031403769	0.666824265008	0.594077146826	0.5405995756	0.467515958808	0.533648724904	0.68139176364	0.597499117275	0.580109064709	0.658231451437	0.711626037631	0.57641188724	0.631271597319	0.71527868316	0.594104265928	0.435379819848	0.553527611199	0.618349110163	0.653372542832	0.521339847176	0.653560971958	0.536364979111	0.633888919664	0.714308287872	0.715909189315	0.511652560711	0.624560598032	0.677098867828	0.539045545853	0.64005470607	0.593052628976	0.619684947626	0.533316879702	0.599589068225	0.739578472917	0.608084777658	0.709038109308	0.656003742656	0.645261063805	0.581257980027	0.599415606793	0.607498070998	0.642753271934	0.666964032806	0.613590634338	0.654815107902	0.557407243771
s29777	0.605510242671	0.537577342348	0.592993266958	0.678463873429	0.632710072207	0.61952929848	0.655722819812	0.665434050609	0.754772712156	0.652258602448	0.591348305027	0.638184321071	0.637372421001	0.712428684829	0.561648237797	0.727529575579	0.707017029399	0.703597987273	0.714099030358	0.679213722274	0.573330376778	0.565571550408	0.0	0.55865420308	0.657165271967	0.745766496473	0.6552133639	0.750141115196	0.588186109665	0.669587559521	0.6160521859	0.744840823442	0.477160260443	0.753040580163	0.578359632667	0.6926956448	0.600503566667	0.660437811704	0.602854184559	0.571512026302	0.669618472992	0.701494804642	0.594955943176	0.558030429978	0.642462103667	0.752265465796	0.669315520652	0.739454497357	0.661104811092	0.581525935846	0.613386376109	0.481699159777	0.749565005635	0.645970220268	0.561792214473	0.736931121615	0.744507203396	0.642236058754	0.707430535141	0.709451323104	0.524600346276	0.55136409638	0.576895412082	0.637169661175	0.697884553095	0.625985236555	0.684396130986	0.570012019455	0.703833032444	0.739913117952	0.739622497083	0.548057214788	0.699862877893	0.73843130305	0.55312646084	0.613335429703	0.569633444181	0.6058151742	0.520124621784	0.665735324876	0.711128175234	0.647244531165	0.700787553696	0.6733833489	0.718399930898	0.570838000976	0.627494476798	0.518712665615	0.675242588123	0.681712470062	0.641859363853	0.611979272799	0.499188345063
s27796	0.633019841451	0.577120171789	0.567941593775	0.552907832138	0.509940930702	0.526561439046	0.695056385475	0.612258952138	0.616619729297	0.609473362906	0.529173249798	0.524980403387	0.62823155931	0.668590901445	0.490521127724	0.612113945047	0.567312458918	0.598182593453	0.62023280478	0.494704319282	0.640635276191	0.541288171018	0.55865420308	0.0	0.53216889432	0.637892642318	0.561320259238	0.609497410127	0.46056600976	0.691459066443	0.461270207785	0.639212176843	0.45787850105	0.590683161298	0.463422364256	0.558984657992	0.52770477418	0.559039613322	0.610297934119	0.503067481047	0.605288440091	0.575998094075	0.603690255742	0.532091850898	0.535712249581	0.673028366954	0.525591705178	0.64963366706	0.561349075822	0.505267506239	0.530139036985	0.454565795088	0.613395044113	0.483414183997	0.582361941891	0.604274997894	0.683006875225	0.529076440812	0.614999510735	0.617791043783	0.556311640532	0.524007121636	0.45216481109	0.506197811228	0.562948627909	0.534795023947	0.594455558325	0.554828689816	0.575953161797	0.612196900247	0.587235633116	0.456431933783	0.520159834073	0.64752047997	0.474111886444	0.554123935115	0.488860278945	0.455843035872	0.453663993442	0.574561218907	0.716203492006	0.552076670564	0.586182999304	0.637084071018	0.560276391843	0.554917798674	0.51558268247	0.573112939211	0.590937398142	0.544958271591	0.530996859351	0.520713307971	0.521165833408
s31943	0.702457478339	0.651012310256	0.593501196654	0.558151090735	0.583924321769	0.513036040997	0.687166563926	0.646929431509	0.582812426513	0.613610190961	0.56623942819	0.537084059472	0.598533739896	0.690258796639	0.542476472605	0.568199849572	0.579094630122	0.664474772793	0.56979703124	0.557531344109	0.692570265485	0.670387316849	0.657165271967	0.53216889432	0.0	0.631371935837	0.506577962422	0.573119662571	0.488383527554	0.732580844661	0.591052500381	0.591901799939	0.507857190373	0.525849867726	0.551197528029	0.606077330279	0.563378682467	0.6292197965	0.646340219372	0.569761768231	0.627274355624	0.534810207469	0.640042103837	0.583268216268	0.473830722406	0.609996086799	0.539515574422	0.625661150317	0.572214737444	0.514522548173	0.542830978545	0.594781792467	0.614624582012	0.489253273461	0.595970169919	0.591010031097	0.586375892271	0.611790837023	0.518851912888	0.515027581507	0.584339510458	0.528790001946	0.529094572359	0.5769769081	0.58171032478	0.615042260341	0.545082716587	0.58025320439	0.559120626854	0.565716278671	0.524503795567	0.570491881127	0.556235137037	0.622965029143	0.611375865691	0.510792469256	0.486109238667	0.478583532297	0.552113001448	0.584822302478	0.766578170017	0.59538836843	0.534512148634	0.549910067627	0.556350004137	0.604659809207	0.565372928908	0.681113948196	0.582780862	0.548905626808	0.553168438844	0.558488022262	0.587470580399
LC12_F	0.775613283855	0.7810514451	0.702467825817	0.635488219471	0.657023872159	0.662780341561	0.74433027231	0.634374196355	0.54306991933	0.642905543605	0.678808251032	0.656427769907	0.693693633306	0.759246366246	0.649161755661	0.526788809081	0.565493829388	0.704651117265	0.600487913936	0.540920254131	0.804579845261	0.673555519423	0.745766496473	0.637892642318	0.631371935837	0.0	0.677918277103	0.626869015441	0.593831037392	0.800385776894	0.630245194268	0.535066559403	0.659041798924	0.586947222326	0.658008537262	0.688630567667	0.640632512711	0.68668271263	0.762616523993	0.67022773446	0.737068771155	0.597273386246	0.760414827123	0.700494618569	0.596988376431	0.462814046391	0.669417150845	0.389379821821	0.576042926079	0.59042839154	0.634093867167	0.700159358102	0.412150786474	0.619540191712	0.734370584283	0.506098632716	0.512714916651	0.631994248804	0.57322090831	0.584243506282	0.73974949971	0.611061025479	0.657606851406	0.662524569878	0.689589701912	0.682056993985	0.568047925168	0.675881249378	0.600239788958	0.507882549285	0.553110702829	0.63044414521	0.587937039549	0.506287389588	0.691661640001	0.657437086567	0.672623664562	0.664802183052	0.674747459025	0.547157038489	0.839606220099	0.712888390316	0.555721212415	0.561059775304	0.582522340725	0.703204300965	0.592129109691	0.73529637725	0.660609112408	0.564031434265	0.651269432187	0.706396733306	0.691709339521
s29934	0.705623214923	0.655679673171	0.652062844856	0.55536842361	0.60134280394	0.561821984917	0.713649035108	0.664021771839	0.606527179113	0.581817584332	0.609492854143	0.48660787002	0.591298297396	0.690517519753	0.512679086967	0.612269157107	0.572931899083	0.628685240475	0.577971949992	0.547634971508	0.689154151392	0.631487418925	0.6552133639	0.561320259238	0.506577962422	0.677918277103	0.0	0.638262089755	0.508936439489	0.725503148689	0.548200304494	0.65260994619	0.556854888085	0.5617329908	0.566196082014	0.572821037662	0.530648708013	0.616071864569	0.626036323475	0.583637880443	0.61217603235	0.548981510122	0.661743277448	0.519450932895	0.479792058712	0.630993678744	0.525272922025	0.657759908593	0.56829865135	0.529041398412	0.610723837826	0.586464294463	0.614064951196	0.544392762069	0.611585258292	0.655586063163	0.604701064655	0.647891034078	0.538495807278	0.580175933918	0.63071394217	0.582280242506	0.531222562192	0.576925067609	0.523937093654	0.623791438674	0.548093775417	0.584176217091	0.575364538568	0.659482161862	0.595417452501	0.593821129285	0.552118130192	0.683081782102	0.592259879214	0.572155857742	0.514801642986	0.48202491265	0.585691412295	0.581481944332	0.772780437392	0.579558059627	0.645046592292	0.62109285145	0.5428437813	0.631547819532	0.58387611977	0.649356980795	0.531984856184	0.618836784279	0.534195948372	0.569205104185	0.60789991797
LP11_F	0.724356647219	0.728713519336	0.710288392748	0.515264290415	0.573388878922	0.610753983491	0.733283961457	0.67896107942	0.680212598745	0.675786345987	0.620912502518	0.664321460934	0.653348353584	0.664778481471	0.672288050187	0.581021831438	0.621431354512	0.62292977559	0.483719710262	0.548853396177	0.791027716968	0.702754582813	0.750141115196	0.609497410127	0.573119662571	0.626869015441	0.638262089755	0.0	0.619748508951	0.737445163765	0.642308342104	0.64393718216	0.671811384677	0.528986910975	0.631508025387	0.629066986926	0.619995988127	0.491298693448	0.593936646929	0.61332272034	0.703905988314	0.632964848617	0.684154498996	0.707425276406	0.598155276646	0.63813291577	0.607990088982	0.620605946352	0.678603034847	0.628412296133	0.660243745563	0.697784040304	0.569867292642	0.540893923137	0.661875980599	0.646081572098	0.626489364021	0.661140633753	0.590073514799	0.628715057747	0.700724261252	0.669262734734	0.67444556908	0.57048197716	0.659966603354	0.569876025772	0.538756878956	0.653641783604	0.559126060545	0.585845401174	0.599133277256	0.666743743369	0.580993355872	0.638486949718	0.660328626971	0.609217939676	0.643093293974	0.611833158826	0.630355725419	0.647252953025	0.771902016517	0.650916130557	0.624811819985	0.631008810346	0.561232404459	0.669996177061	0.638102768463	0.697870257857	0.558523346028	0.567371726734	0.603251801839	0.616663555818	0.687833108602
s32573	0.667824077357	0.658670989628	0.584006982501	0.520602899777	0.539350669499	0.514921446569	0.711120723752	0.603082209249	0.581102083352	0.544518522113	0.548427737805	0.520877070212	0.593289336242	0.71417144547	0.499709856449	0.502628021341	0.509657001908	0.607422370441	0.580634269938	0.4931273429	0.676270566544	0.56052644545	0.588186109665	0.46056600976	0.488383527554	0.593831037392	0.508936439489	0.619748508951	0.0	0.70398651117	0.487482315214	0.572535206743	0.425775179478	0.515330423155	0.559129350309	0.588289109036	0.498807830261	0.624601319361	0.642245463584	0.545010845417	0.592459608125	0.487872709098	0.624540080578	0.523734253591	0.427803402367	0.599553158312	0.576239000803	0.621627308528	0.518258581408	0.461386677442	0.506569650337	0.533925830891	0.581291119438	0.481226896575	0.602340181701	0.582421282795	0.610092971378	0.544558999396	0.523875838361	0.527835667597	0.604052668617	0.455549024525	0.504483900258	0.55724888553	0.521794665705	0.609580247327	0.537836881669	0.551908149528	0.506344537256	0.596288436101	0.550490433588	0.549664301636	0.514991084732	0.593604607184	0.528269682981	0.542147255899	0.485650247064	0.520504773451	0.481332982255	0.562260064926	0.752621061805	0.609211637542	0.548887193792	0.559761845126	0.490561780021	0.538156493622	0.53422023802	0.622013295428	0.567570827098	0.541906456942	0.511928307606	0.543355185586	0.532693237156
s32679	0.685181996099	0.588506488138	0.781653225675	0.65600004988	0.595898705866	0.698836737539	0.758685278036	0.765890294724	0.823499713147	0.767710582711	0.686014523448	0.709295581122	0.718423817885	0.676979289094	0.66441732074	0.779636443513	0.780258495122	0.669667010339	0.757260132864	0.72068544305	0.643620991742	0.731662701264	0.669587559521	0.691459066443	0.732580844661	0.800385776894	0.725503148689	0.737445163765	0.70398651117	0.0	0.700831966063	0.764764041572	0.708636399307	0.754851247996	0.720908872206	0.64576365078	0.655829643583	0.675258880751	0.623109762698	0.716533680739	0.646634810645	0.774317385537	0.571673900319	0.691748937721	0.707447176776	0.810989047174	0.740074146341	0.808800515106	0.793015556763	0.702016349175	0.754143177051	0.675538345448	0.783418436882	0.706489530587	0.678500946982	0.823782130855	0.807526157091	0.731887514151	0.765652080581	0.783057808713	0.639957940358	0.723818053989	0.739738514144	0.707237499168	0.677468044861	0.671156160895	0.698400689894	0.624609835611	0.725509165194	0.772655568516	0.806878456265	0.730505571216	0.722983184945	0.782378376635	0.723637736488	0.653133206228	0.713118006835	0.661825571801	0.641139293429	0.784683536457	0.490617809314	0.771535493563	0.744573040447	0.771178593406	0.73820859499	0.689130737369	0.729275837259	0.62745344239	0.673186524194	0.76341471828	0.665296354018	0.658846767028	0.686595579879
s29586	0.674925801819	0.609103866308	0.578189251462	0.558243670087	0.516570343538	0.577536713008	0.724132488409	0.646713202289	0.639299419198	0.598903750276	0.576740977939	0.458094057601	0.646434676318	0.614818523028	0.522602705715	0.618786794396	0.495239896997	0.516064890045	0.641553318049	0.511433849849	0.578832658472	0.531547793911	0.6160521859	0.461270207785	0.591052500381	0.630245194268	0.548200304494	0.642308342104	0.487482315214	0.700831966063	0.0	0.659103399458	0.550244208229	0.592260260598	0.505271529733	0.565498300775	0.518856695496	0.585633180296	0.615848508193	0.585620811839	0.568715998374	0.576018755747	0.641069282502	0.530485300661	0.504752392809	0.660643777374	0.506311717795	0.648011241767	0.547885042293	0.497368495775	0.596611124924	0.509543067243	0.622355007066	0.548713927928	0.616937860607	0.620434306146	0.674129434269	0.624629503219	0.591295448998	0.621117766902	0.606892317092	0.543884068016	0.508513194513	0.582072351386	0.535227713302	0.574813474838	0.563824239036	0.534025787332	0.592456822128	0.66834829837	0.623269099671	0.546762856149	0.549600072052	0.680566794358	0.528782201288	0.543694186617	0.534569684784	0.48529710298	0.500253050533	0.591306003118	0.745955414955	0.519782082869	0.622648955305	0.628382408381	0.591536745405	0.628830614586	0.606104461406	0.625088155359	0.576205979369	0.555650003314	0.5269580856	0.549267263212	0.556471187432
s22756	0.719213102959	0.76481488519	0.633808335078	0.63949554726	0.678269948602	0.650152616384	0.70949760223	0.548492401928	0.542960518699	0.625099149858	0.643401480064	0.686402879409	0.603221357683	0.776359822237	0.647630347599	0.542505011816	0.547827068209	0.722250194654	0.654064547744	0.574112515574	0.778022894615	0.69130865983	0.744840823442	0.639212176843	0.591901799939	0.535066559403	0.65260994619	0.64393718216	0.572535206743	0.764764041572	0.659103399458	0.0	0.602439395597	0.626574943931	0.685948708511	0.713952411436	0.647558119979	0.692444899042	0.72033936591	0.583726901839	0.738344600249	0.528278799915	0.721193857849	0.716455624204	0.620280308865	0.52461174544	0.648907695924	0.499754589526	0.576812185745	0.620580635565	0.574947167684	0.677923208324	0.486621400047	0.553990121291	0.693284246308	0.527213611904	0.540495798626	0.569256155907	0.584660446891	0.606805551559	0.708298650539	0.585496321967	0.642811871965	0.648777547788	0.68851795753	0.648589959046	0.621173910497	0.666225677058	0.616960784887	0.491478815621	0.570390519554	0.641488133429	0.623647693922	0.459687336373	0.660915567986	0.646797039365	0.654847155947	0.643348788477	0.653742939326	0.594045212985	0.800767048859	0.713885071434	0.579726953954	0.498948473312	0.558320684802	0.622765976853	0.531864509887	0.691153441958	0.687299364071	0.587725505269	0.632444519374	0.686562894411	0.66957919117
s32994	0.595691670263	0.594047307707	0.490101321908	0.620873338287	0.565450995109	0.521297898677	0.63504174773	0.56004987454	0.631987592377	0.548923036283	0.520580081833	0.56214014164	0.547127538454	0.702123730472	0.481405886538	0.635852213796	0.578263036005	0.668820098146	0.644019777104	0.56384186072	0.628875991239	0.503483685751	0.477160260443	0.45787850105	0.507857190373	0.659041798924	0.556854888085	0.671811384677	0.425775179478	0.708636399307	0.550244208229	0.602439395597	0.0	0.643536689489	0.478286673387	0.620872137108	0.52426782819	0.624386382339	0.612567767758	0.494333625522	0.623624114638	0.548636188444	0.585752741739	0.522083698327	0.503150745871	0.655424193131	0.576673474794	0.667359338542	0.542699155265	0.439696720712	0.432074781308	0.466773968479	0.643601091064	0.498986558656	0.520597532481	0.62183544366	0.640959258909	0.548674142476	0.543046087977	0.57624627757	0.534448491144	0.380033350426	0.456663778152	0.551118643209	0.556102614305	0.547657653194	0.607149756308	0.476551891544	0.603377610398	0.636813832231	0.588941635057	0.419110177964	0.55780473916	0.629941500006	0.452589354984	0.514567904911	0.464103632382	0.500984137208	0.434197094203	0.560067390051	0.731113819184	0.596050306366	0.60722240517	0.573568455351	0.591516611755	0.52353711839	0.52593992628	0.585642629773	0.605523051193	0.58853972669	0.552263516281	0.580638887111	0.441455513539
LP20_F	0.775864176706	0.729558554303	0.726336507891	0.532137837598	0.569729855183	0.541237761325	0.746037941384	0.691222234491	0.619371072561	0.619583322413	0.619939424343	0.61646709557	0.669903471318	0.732978624541	0.638407198939	0.550107425864	0.594749497864	0.605894862466	0.489163086896	0.577474226478	0.780930395287	0.714533098595	0.753040580163	0.590683161298	0.525849867726	0.586947222326	0.5617329908	0.528986910975	0.515330423155	0.754851247996	0.592260260598	0.626574943931	0.643536689489	0.0	0.662949459073	0.564304960408	0.587670456276	0.600218503257	0.644894078618	0.646120452941	0.643836350574	0.561662617988	0.663153186421	0.637524310405	0.510973680913	0.570113851337	0.607083026783	0.60210504585	0.608792984726	0.536532788637	0.644563464054	0.664704534734	0.555582951974	0.523890902853	0.708156028198	0.598680856884	0.600723527094	0.634709695874	0.544208143617	0.542391308113	0.675026420149	0.614743470232	0.641978239718	0.561091863773	0.587618234715	0.640818426907	0.493560264249	0.63398886195	0.495447557691	0.603524540279	0.539456616926	0.656668861359	0.511507248892	0.651431325938	0.660460902359	0.602892272386	0.565019209481	0.540891180082	0.602026500615	0.602755357179	0.790934723762	0.671895163229	0.565302255227	0.647876697225	0.460253558272	0.673246147049	0.626994628557	0.739968668707	0.512528330488	0.552118519957	0.571634991073	0.582503125252	0.678957121219
s11367	0.625640574362	0.567172258178	0.566743661401	0.631754813453	0.561145204696	0.555290610678	0.612902402955	0.595031887523	0.636178394778	0.558758410582	0.505802518826	0.448548881789	0.614040105275	0.674891457305	0.48401233172	0.664979760594	0.587434468331	0.642139538877	0.666443207452	0.578568778549	0.56840739069	0.492117452119	0.578359632667	0.463422364256	0.551197528029	0.658008537262	0.566196082014	0.631508025387	0.559129350309	0.720908872206	0.505271529733	0.685948708511	0.478286673387	0.662949459073	0.0	0.564921349671	0.59257956859	0.586031854008	0.626297759347	0.572452244339	0.625247120882	0.58379034501	0.603565807117	0.54004565671	0.557994591861	0.691179987822	0.50876456044	0.682957166962	0.557647812867	0.520891351631	0.535104056713	0.505942370528	0.654672757533	0.528751425977	0.529676706156	0.622827813973	0.689396439841	0.588959130924	0.573618403726	0.612753042223	0.562788994759	0.509177225728	0.474331648619	0.543742642563	0.574531233947	0.482853653251	0.5868200012	0.530281378102	0.617874764062	0.637668911747	0.625779013808	0.451027887496	0.586286585853	0.679895392554	0.519844547134	0.543474153503	0.48503420347	0.483527773752	0.535388033256	0.59276876125	0.747603162549	0.510718576746	0.652837440551	0.64916142118	0.637725378975	0.588332299154	0.551627167233	0.6423624404	0.609102902074	0.613117802083	0.55000097489	0.560230498379	0.543061041551
s29404	0.743292788697	0.650144763698	0.7203688219	0.606485275173	0.519095876758	0.599062877979	0.742507944691	0.733000944064	0.70399967701	0.644311209707	0.619243026894	0.541912604885	0.677116501439	0.686175903098	0.612862112788	0.693478105358	0.65816837511	0.57525786879	0.628553392552	0.602114575054	0.696764042595	0.609295246013	0.6926956448	0.558984657992	0.606077330279	0.688630567667	0.572821037662	0.629066986926	0.588289109036	0.64576365078	0.565498300775	0.713952411436	0.620872137108	0.564304960408	0.564921349671	0.0	0.589281798214	0.593057137106	0.626724402548	0.669988632728	0.595722103582	0.635562916787	0.605748016684	0.582602453008	0.561932015682	0.715378067087	0.576173298604	0.666882465565	0.621158658561	0.569633834014	0.661805640577	0.653674736209	0.638337388433	0.579744432875	0.64069906437	0.711684295216	0.716412196019	0.635953586917	0.641199584692	0.674632641389	0.606390472688	0.616033234243	0.586923151632	0.615720677972	0.561031537021	0.59143462441	0.607104113274	0.62724876711	0.58316042748	0.702501083965	0.69015106319	0.627182581796	0.590485311479	0.728013178231	0.65631242235	0.6529365944	0.530452840016	0.521088966601	0.628655913449	0.639940146229	0.700729781081	0.663952098347	0.649543325837	0.704102106969	0.592926645946	0.634470265364	0.660408353332	0.711831049928	0.501328545141	0.684295773493	0.531916095956	0.546520507552	0.687593620777
s33276	0.672139741295	0.635762894361	0.606131719288	0.509412532558	0.514293171512	0.549196376114	0.706955805367	0.643685947987	0.686709849803	0.595597721823	0.588132970562	0.563166266075	0.550636409218	0.681908261778	0.541739742003	0.625760726789	0.605658611248	0.596199778723	0.581939496261	0.508778616338	0.673172110224	0.583012754534	0.600503566667	0.52770477418	0.563378682467	0.640632512711	0.530648708013	0.619995988127	0.498807830261	0.655829643583	0.518856695496	0.647558119979	0.52426782819	0.587670456276	0.59257956859	0.589281798214	0.0	0.543020619141	0.598301750658	0.553603544219	0.556605050704	0.594356153536	0.610403556473	0.582248522087	0.520419994688	0.637143308023	0.575849729691	0.648962990952	0.603162250854	0.517375217407	0.591466780283	0.577980661921	0.648137985653	0.521096146112	0.637494231294	0.661402374598	0.663432158839	0.630559406264	0.584183331947	0.595917958809	0.622163368298	0.543154776796	0.560577515449	0.578475098088	0.586502194449	0.59680092941	0.546166696629	0.52803746791	0.56241544071	0.64282171029	0.618191731106	0.592326869082	0.538181950212	0.661673950854	0.591448824779	0.516545480584	0.567973352442	0.512667413885	0.512642162672	0.619033248935	0.750041996877	0.612089920506	0.617171076093	0.605853750947	0.605604170973	0.561791947961	0.617597866594	0.581229629655	0.493109684764	0.625111709486	0.521942184247	0.530446237699	0.534812042556
LP03_F	0.642032769077	0.609933341992	0.689019268332	0.548112619429	0.539773700871	0.572008745525	0.724509797183	0.69177597158	0.711775674884	0.690730498097	0.58862865891	0.64054081458	0.63916787403	0.570095752782	0.585702729407	0.675890167778	0.670006819564	0.468960373054	0.512886989677	0.589150286579	0.693854802651	0.64323021245	0.660437811704	0.559039613322	0.6292197965	0.68668271263	0.616071864569	0.491298693448	0.624601319361	0.675258880751	0.585633180296	0.692444899042	0.624386382339	0.600218503257	0.586031854008	0.593057137106	0.543020619141	0.0	0.493531593323	0.584802908054	0.633782046434	0.688336908726	0.568184311186	0.64575238601	0.641973550549	0.703633797753	0.534225877272	0.668710677193	0.695098618056	0.60954494493	0.676330028645	0.622687377793	0.621820761764	0.570858624882	0.602988597295	0.69835874795	0.691214406341	0.60888579736	0.665327108586	0.686696714848	0.627530940301	0.648774893118	0.619855637648	0.481134528635	0.64075362392	0.50722154132	0.553672952269	0.592316191551	0.559077878396	0.640316491627	0.688665444594	0.616888487345	0.55456512791	0.698974082941	0.562726659357	0.566814175946	0.606781243773	0.530557859753	0.515396213134	0.682880809341	0.711640320291	0.627113868911	0.665508314046	0.692710293201	0.59378800918	0.645097269788	0.636903872187	0.5890669905	0.47897621545	0.608406692835	0.562178543984	0.558336628036	0.626889810209
LP19_F	0.622609267324	0.552481996457	0.671681364425	0.60763915853	0.560491626551	0.621117678235	0.689245484352	0.672539021002	0.780053622944	0.685333725506	0.601683343863	0.661369126994	0.622869849568	0.593152338464	0.606682781747	0.727843250936	0.715411568704	0.55643034583	0.608468706852	0.660281991941	0.622818738803	0.660211176093	0.602854184559	0.610297934119	0.646340219372	0.762616523993	0.626036323475	0.593936646929	0.642245463584	0.623109762698	0.615848508193	0.72033936591	0.612567767758	0.644894078618	0.626297759347	0.626724402548	0.598301750658	0.493531593323	0.0	0.591272009266	0.625745367705	0.718796570777	0.497646424227	0.62389545589	0.647630122486	0.746442511035	0.636107361765	0.724944900444	0.719630429553	0.610695326081	0.669706640954	0.58016411689	0.711243589846	0.61294261785	0.55816184205	0.751443517267	0.740461638967	0.625769543667	0.693893629219	0.727000532027	0.546601157221	0.641184019672	0.63338776838	0.550624722412	0.622380199159	0.541089344935	0.623847531265	0.547319661036	0.606088479074	0.712019446332	0.734489760344	0.619016088825	0.621846916476	0.726071442455	0.572211612373	0.628071167998	0.614056743908	0.612651106471	0.513339093844	0.710166332314	0.61947788034	0.626934287946	0.696148354206	0.709032016217	0.640653087827	0.634350866982	0.666857395972	0.553564443929	0.516662236082	0.669042605426	0.596185499801	0.560386323987	0.615928137347
s29848	0.595961287859	0.660901908541	0.54088140447	0.601984366294	0.646174866971	0.572141095609	0.648383775516	0.571702650053	0.637027016566	0.606612629885	0.478384778333	0.650421411534	0.53943398323	0.708148964749	0.547549061122	0.651976765222	0.594197021136	0.659208638476	0.610350431328	0.540664604049	0.679506605544	0.557487023545	0.571512026302	0.503067481047	0.569761768231	0.67022773446	0.583637880443	0.61332272034	0.545010845417	0.716533680739	0.585620811839	0.583726901839	0.494333625522	0.646120452941	0.572452244339	0.669988632728	0.553603544219	0.584802908054	0.591272009266	0.0	0.668847341821	0.591178675438	0.609853552528	0.603234190362	0.583647881216	0.646689156369	0.571755786937	0.646278478205	0.519244676577	0.480123873443	0.484163982313	0.535405346244	0.621444986672	0.479169350289	0.536372549216	0.631610703858	0.648183708685	0.514505241094	0.63895599744	0.631193308294	0.562190160165	0.448630242413	0.491592229674	0.553384133682	0.63920430277	0.569574064477	0.591111162122	0.525250736654	0.576502868188	0.594272069596	0.638375066227	0.491390799083	0.552089602389	0.587431437968	0.417088360267	0.568138994632	0.559160571724	0.524920789003	0.49365754886	0.608494555894	0.724177703292	0.640192035141	0.6688616324	0.561747268537	0.576953115557	0.534355517225	0.468149808449	0.531358464839	0.603957226839	0.58883450417	0.600440179377	0.619225900048	0.48434756262
