	sequences per sample	iteration	LC01_F	LC02_F	LC03_F	LC05_F	LC06_F	LC07_F	LC08_F	LC10_F	LC11_F	LC12_F	LC13_F	LP02_F	LP03_F	LP04_F	LP05_F	LP06_F	LP08_F_REDO	LP09_F	LP11_F	LP12_F	LP13_F_REDO	LP14_F	LP16_F	LP17_F	LP18_F	LP19_F	LP20_F	s10832	s10852	s11287	s11367	s12389	s1624	s20844	s21911	s21944	s22683	s22756	s22787	s24010	s25149	s26891	s26917	s27111	s27321_9596	s27403	s27555	s27796	s28408	s28504	s28535	s28791	s29396	s29404	s29523	s29527	s29556	s29586	s29745	s29753	s29763	s29777	s29780_9504	s29848	s29934	s30012	s30239	s30731	s30879	s31091	s31166	s31202	s31219	s31369	s31407	s31475	s31659	s31686	s31716	s31761	s31904	s31943	s32025	s32109	s32186	s32573	s32679	s32994	s33276	s33833	sAI_5316	sAI_9042	sAI_9328
alpha_rarefaction_10_0.txt	10	0	0.892857142857	0.555555555556	0.892857142857	0.925925925926	0.925925925926	0.78125	0.649350649351	0.925925925926	0.694444444444	0.925925925926	0.925925925926	0.555555555556	0.78125	1.0	0.892857142857	1.0	0.925925925926	0.833333333333	0.925925925926	0.892857142857	0.694444444444	0.892857142857	0.793650793651	1.0	0.833333333333	0.925925925926	0.892857142857	0.5	1.0	0.714285714286	0.505050505051	0.769230769231	0.78125	0.892857142857	0.714285714286	0.833333333333	0.925925925926	0.892857142857	0.892857142857	0.892857142857	0.793650793651	0.892857142857	0.892857142857	0.649350649351	0.892857142857	0.78125	0.925925925926	0.925925925926	0.694444444444	0.694444444444	0.925925925926	0.892857142857	1.0	0.78125	0.793650793651	0.793650793651	0.833333333333	0.78125	0.793650793651	0.735294117647	0.480769230769	0.78125	0.892857142857	0.925925925926	0.892857142857	0.595238095238	0.757575757576	0.793650793651	0.505050505051	0.793650793651	1.0	0.555555555556	0.793650793651	0.78125	0.5	0.625	0.925925925926	0.694444444444	0.793650793651	0.694444444444	0.78125	0.925925925926	0.892857142857	0.625	0.892857142857	0.925925925926	0.793650793651	0.694444444444	1.0	1.0	0.877192982456	0.78125	0.625
alpha_rarefaction_10_1.txt	10	1	0.925925925926	0.793650793651	0.925925925926	0.925925925926	0.892857142857	0.5	0.649350649351	0.78125	0.925925925926	1.0	1.0	0.892857142857	0.925925925926	0.793650793651	0.78125	0.649350649351	0.892857142857	0.694444444444	0.78125	0.793650793651	0.625	0.925925925926	0.892857142857	0.925925925926	0.892857142857	0.833333333333	0.78125	0.505050505051	0.892857142857	0.694444444444	0.694444444444	0.833333333333	0.78125	1.0	0.735294117647	0.892857142857	0.793650793651	0.78125	0.833333333333	0.833333333333	0.925925925926	0.78125	0.714285714286	0.793650793651	0.892857142857	0.757575757576	0.925925925926	0.892857142857	0.925925925926	0.625	0.892857142857	0.793650793651	0.892857142857	0.78125	1.0	0.793650793651	0.833333333333	0.892857142857	0.892857142857	0.694444444444	0.480769230769	0.714285714286	0.793650793651	1.0	0.649350649351	0.892857142857	0.925925925926	1.0	0.555555555556	0.892857142857	0.757575757576	0.5	0.892857142857	0.833333333333	0.595238095238	0.694444444444	0.793650793651	0.714285714286	0.625	0.892857142857	0.925925925926	0.892857142857	1.0	0.505050505051	1.0	0.925925925926	0.793650793651	0.892857142857	0.925925925926	0.925925925926	0.793650793651	0.714285714286	0.793650793651
alpha_rarefaction_10_2.txt	10	2	0.793650793651	0.78125	0.925925925926	0.925925925926	0.925925925926	0.649350649351	0.793650793651	0.793650793651	0.892857142857	0.649350649351	0.892857142857	0.625	0.78125	1.0	0.892857142857	0.892857142857	0.892857142857	0.793650793651	0.78125	0.833333333333	0.694444444444	0.892857142857	0.925925925926	0.78125	0.892857142857	0.694444444444	0.925925925926	0.793650793651	0.892857142857	0.833333333333	0.757575757576	0.793650793651	0.694444444444	0.78125	0.625	0.649350649351	0.925925925926	0.793650793651	0.925925925926	0.892857142857	0.480769230769	0.714285714286	0.694444444444	0.555555555556	0.714285714286	0.78125	0.925925925926	0.925925925926	0.925925925926	0.980392156863	0.694444444444	0.694444444444	0.925925925926	0.833333333333	1.0	0.649350649351	0.793650793651	0.892857142857	0.892857142857	0.625	0.480769230769	0.892857142857	0.649350649351	0.892857142857	0.833333333333	0.480769230769	0.892857142857	0.78125	0.793650793651	0.925925925926	0.892857142857	0.649350649351	0.78125	0.793650793651	0.595238095238	0.793650793651	0.694444444444	0.555555555556	0.555555555556	0.78125	0.925925925926	0.793650793651	1.0	0.5	0.793650793651	0.892857142857	0.892857142857	0.833333333333	1.0	1.0	0.833333333333	0.833333333333	0.892857142857
alpha_rarefaction_10_3.txt	10	3	0.892857142857	0.78125	0.793650793651	0.793650793651	0.892857142857	0.78125	0.649350649351	0.892857142857	0.892857142857	1.0	0.793650793651	0.649350649351	0.78125	0.694444444444	0.892857142857	0.833333333333	0.892857142857	0.925925925926	0.649350649351	0.925925925926	0.833333333333	0.892857142857	0.925925925926	0.649350649351	0.925925925926	0.694444444444	0.649350649351	0.480769230769	0.793650793651	0.833333333333	0.649350649351	0.793650793651	0.793650793651	0.694444444444	0.555555555556	0.769230769231	0.833333333333	0.769230769231	0.833333333333	0.892857142857	0.78125	0.892857142857	0.793650793651	0.892857142857	0.892857142857	0.78125	0.892857142857	0.892857142857	0.649350649351	0.793650793651	0.793650793651	0.78125	0.694444444444	0.833333333333	0.925925925926	0.5	0.757575757576	0.925925925926	0.892857142857	0.595238095238	0.480769230769	0.5	0.892857142857	0.793650793651	0.925925925926	0.793650793651	0.925925925926	0.892857142857	0.625	0.555555555556	0.78125	0.833333333333	0.793650793651	0.78125	0.5	0.694444444444	0.757575757576	0.769230769231	0.625	0.649350649351	1.0	1.0	1.0	0.649350649351	0.925925925926	0.793650793651	0.833333333333	0.892857142857	0.925925925926	1.0	0.833333333333	0.892857142857	0.833333333333
alpha_rarefaction_10_4.txt	10	4	0.793650793651	0.78125	1.0	0.892857142857	0.892857142857	0.78125	0.5	0.78125	0.892857142857	1.0	0.925925925926	0.649350649351	0.892857142857	0.892857142857	0.649350649351	0.925925925926	0.793650793651	0.892857142857	0.925925925926	0.833333333333	0.714285714286	0.925925925926	0.925925925926	0.892857142857	0.892857142857	0.892857142857	0.555555555556	0.505050505051	0.793650793651	0.78125	0.833333333333	0.793650793651	0.892857142857	1.0	0.480769230769	0.649350649351	0.892857142857	0.892857142857	0.925925925926	0.892857142857	0.5	0.892857142857	0.694444444444	0.925925925926	0.793650793651	0.793650793651	0.925925925926	0.793650793651	0.649350649351	1.0	0.694444444444	0.892857142857	0.925925925926	0.78125	1.0	0.555555555556	0.833333333333	0.925925925926	0.649350649351	0.714285714286	0.793650793651	0.892857142857	0.769230769231	0.892857142857	0.892857142857	0.694444444444	0.925925925926	0.925925925926	0.694444444444	0.595238095238	0.925925925926	0.649350649351	0.925925925926	0.892857142857	0.769230769231	0.714285714286	0.694444444444	0.649350649351	0.555555555556	0.78125	0.892857142857	0.793650793651	0.892857142857	0.480769230769	0.892857142857	0.793650793651	0.833333333333	1.0	0.892857142857	0.925925925926	0.833333333333	0.793650793651	0.735294117647
alpha_rarefaction_10_5.txt	10	5	0.892857142857	1.0	0.925925925926	1.0	1.0	0.925925925926	0.833333333333	0.925925925926	0.925925925926	1.0	1.0	0.925925925926	0.649350649351	0.833333333333	0.793650793651	0.892857142857	0.793650793651	0.892857142857	0.793650793651	0.892857142857	0.833333333333	0.925925925926	0.892857142857	0.925925925926	0.793650793651	0.833333333333	0.694444444444	0.595238095238	0.78125	0.694444444444	0.892857142857	0.625	0.793650793651	0.694444444444	0.505050505051	0.769230769231	0.78125	1.0	0.892857142857	0.892857142857	0.833333333333	0.793650793651	0.925925925926	0.78125	0.925925925926	0.694444444444	1.0	0.892857142857	0.793650793651	0.694444444444	0.925925925926	0.892857142857	0.925925925926	0.892857142857	1.0	0.793650793651	0.892857142857	0.649350649351	0.892857142857	0.617283950617	0.625	0.892857142857	0.793650793651	0.78125	0.78125	0.714285714286	0.78125	0.78125	0.892857142857	0.833333333333	0.892857142857	0.5	1.0	0.833333333333	0.505050505051	0.793650793651	0.757575757576	0.833333333333	0.892857142857	0.793650793651	1.0	0.78125	1.0	0.480769230769	0.892857142857	0.78125	0.714285714286	0.833333333333	0.925925925926	0.793650793651	0.625	0.625	0.892857142857
alpha_rarefaction_10_6.txt	10	6	0.892857142857	0.793650793651	0.793650793651	1.0	0.892857142857	0.625	0.649350649351	0.925925925926	0.892857142857	1.0	1.0	0.892857142857	0.793650793651	0.925925925926	0.793650793651	0.892857142857	0.793650793651	0.892857142857	0.892857142857	0.892857142857	0.735294117647	1.0	1.0	0.78125	0.892857142857	0.78125	0.555555555556	0.505050505051	0.757575757576	0.892857142857	0.625	0.694444444444	0.892857142857	0.892857142857	0.595238095238	0.925925925926	0.892857142857	0.78125	0.694444444444	0.793650793651	0.694444444444	0.649350649351	0.694444444444	0.892857142857	0.793650793651	0.833333333333	0.892857142857	0.833333333333	0.892857142857	0.877192982456	0.892857142857	0.649350649351	1.0	0.694444444444	0.793650793651	0.833333333333	0.694444444444	0.625	0.892857142857	0.5	0.625	0.892857142857	0.793650793651	0.694444444444	0.649350649351	0.649350649351	0.925925925926	1.0	0.5	0.694444444444	0.793650793651	0.649350649351	0.793650793651	0.925925925926	0.862068965517	0.694444444444	0.595238095238	0.892857142857	0.694444444444	0.694444444444	0.892857142857	0.925925925926	1.0	0.480769230769	0.892857142857	0.694444444444	0.5	0.793650793651	0.925925925926	0.925925925926	0.757575757576	0.892857142857	0.649350649351
alpha_rarefaction_10_7.txt	10	7	0.892857142857	0.925925925926	0.925925925926	0.925925925926	0.625	0.78125	0.78125	0.892857142857	0.925925925926	0.925925925926	0.925925925926	0.793650793651	0.925925925926	0.892857142857	0.694444444444	0.925925925926	0.793650793651	0.892857142857	0.925925925926	0.793650793651	0.625	0.925925925926	0.892857142857	0.892857142857	0.793650793651	0.769230769231	0.757575757576	0.480769230769	0.892857142857	0.694444444444	0.714285714286	0.714285714286	0.694444444444	0.892857142857	0.480769230769	0.694444444444	1.0	0.925925925926	0.892857142857	0.925925925926	0.595238095238	0.925925925926	0.892857142857	0.925925925926	0.892857142857	0.757575757576	1.0	0.892857142857	0.793650793651	0.892857142857	0.892857142857	0.892857142857	0.793650793651	0.625	0.78125	0.793650793651	0.735294117647	0.892857142857	0.793650793651	0.694444444444	0.793650793651	0.892857142857	0.793650793651	0.892857142857	0.555555555556	0.694444444444	0.892857142857	0.892857142857	0.793650793651	0.892857142857	0.925925925926	0.555555555556	0.892857142857	0.892857142857	0.480769230769	0.5	0.595238095238	0.769230769231	0.625	0.793650793651	0.925925925926	0.925925925926	1.0	0.480769230769	1.0	0.892857142857	0.925925925926	0.757575757576	0.892857142857	0.925925925926	0.625	0.833333333333	0.78125
alpha_rarefaction_10_8.txt	10	8	0.793650793651	0.78125	0.925925925926	0.892857142857	0.925925925926	0.793650793651	0.555555555556	0.892857142857	0.925925925926	0.892857142857	1.0	0.892857142857	0.892857142857	0.892857142857	0.649350649351	0.892857142857	0.892857142857	0.892857142857	0.892857142857	0.925925925926	0.694444444444	1.0	0.892857142857	0.892857142857	0.793650793651	0.925925925926	0.78125	0.617283950617	0.833333333333	0.714285714286	0.555555555556	0.892857142857	0.78125	0.892857142857	0.480769230769	0.625	0.925925925926	0.5	0.892857142857	0.925925925926	0.925925925926	0.925925925926	0.833333333333	0.892857142857	0.833333333333	0.78125	0.892857142857	0.925925925926	0.892857142857	0.833333333333	0.694444444444	0.694444444444	0.694444444444	0.5	0.925925925926	0.769230769231	0.595238095238	0.649350649351	0.833333333333	0.595238095238	0.505050505051	0.793650793651	0.925925925926	0.892857142857	0.769230769231	0.757575757576	0.925925925926	0.925925925926	0.892857142857	0.78125	0.757575757576	0.649350649351	0.925925925926	0.714285714286	0.480769230769	0.625	0.793650793651	0.833333333333	0.694444444444	0.649350649351	0.925925925926	0.925925925926	1.0	0.609756097561	0.892857142857	0.793650793651	0.625	0.925925925926	0.925925925926	1.0	0.694444444444	0.694444444444	0.757575757576
alpha_rarefaction_10_9.txt	10	9	0.892857142857	1.0	0.833333333333	0.793650793651	0.925925925926	0.925925925926	0.649350649351	0.925925925926	1.0	0.925925925926	0.925925925926	0.892857142857	0.892857142857	1.0	0.555555555556	0.793650793651	0.833333333333	0.833333333333	0.925925925926	0.833333333333	0.925925925926	0.892857142857	0.892857142857	0.78125	0.793650793651	0.833333333333	0.925925925926	0.5	0.757575757576	0.757575757576	0.714285714286	0.694444444444	0.833333333333	0.793650793651	0.5	0.769230769231	1.0	0.925925925926	0.925925925926	0.892857142857	0.892857142857	0.78125	0.757575757576	0.78125	0.925925925926	0.555555555556	1.0	0.793650793651	0.892857142857	0.714285714286	0.892857142857	0.769230769231	0.892857142857	0.480769230769	1.0	0.892857142857	0.694444444444	0.892857142857	0.694444444444	0.714285714286	0.649350649351	0.625	0.793650793651	0.892857142857	0.555555555556	0.793650793651	0.925925925926	1.0	0.833333333333	0.892857142857	0.649350649351	0.649350649351	0.925925925926	0.793650793651	0.617283950617	0.925925925926	0.694444444444	0.793650793651	0.833333333333	0.555555555556	0.793650793651	0.793650793651	1.0	0.505050505051	1.0	0.649350649351	0.892857142857	0.649350649351	1.0	1.0	0.793650793651	0.833333333333	0.892857142857
