# Constructed from biom file
#OTU ID	African_American	Asian	Caucasian	Caucasian/African American	Hispanic_Latino	Multi_racial	NA
d:Bacteria;p:Firmicutes;c:Bacilli;o:Bacillales;f:Bacillaceae_1;g:Geobacillus	8.45957367133e-07	0.0	0.0	0.0	0.0	0.0	2.48206706545e-05
d:Bacteria;p:Firmicutes;c:Bacilli;o:Bacillales;f:Bacillales_Incertae_Sedis_XI;g:Gemella	1.49452468193e-05	0.0	2.29626962798e-05	0.0	2.85776748346e-06	0.0	9.92826826181e-05
d:Bacteria;p:Firmicutes;c:Bacilli;o:Bacillales;f:Paenibacillaceae_1;g:Paenibacillus	0.0	0.0	6.56077036566e-06	0.0	0.0	2.98169924746e-05	0.0
d:Bacteria;p:Firmicutes;c:Bacilli;o:Bacillales;f:Staphylococcaceae;Other	1.12794315618e-06	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Bacilli;o:Bacillales;f:Staphylococcaceae;g:Staphylococcus	8.45957367133e-07	0.0	7.65423209327e-06	0.0	7.14441870866e-07	8.0276518201e-05	0.000161334359254
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;Other;Other	2.36868062797e-05	2.72022240538e-06	1.58551950503e-05	0.0	2.85776748346e-06	6.88084441723e-06	6.20516766363e-05
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Aerococcaceae;g:Abiotrophia	2.25588631235e-06	0.0	5.46730863805e-07	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Aerococcaceae;g:Aerococcus	0.0	0.0	0.0	0.0	0.0	1.83489184459e-05	0.0
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Aerococcaceae;g:Facklamia	8.45957367133e-07	0.0	0.0	0.0	0.0	6.88084441723e-06	0.0
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Aerococcaceae;g:Globicatella	0.0	0.0	1.09346172761e-06	0.0	0.0	4.58722961148e-05	0.0
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Carnobacteriaceae;g:Atopostipes	8.45957367133e-07	0.0	1.64019259141e-06	0.0	0.0	2.98169924746e-05	1.24103353273e-05
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Enterococcaceae;g:Enterococcus	0.000189494450238	0.0	0.0	0.0	0.0019447107725	0.00206425332517	0.0
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Lactobacillaceae;g:Lactobacillus	0.00135014795794	0.00315545799025	0.000670018673593	0.0	0.00011573958308	0.0050344844986	0.0002730273772
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Lactobacillaceae;g:Pediococcus	0.0	0.0	1.64019259141e-06	0.0	2.85776748346e-06	9.17445922297e-06	0.0
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Leuconostocaceae;g:Leuconostoc	6.48567314802e-06	1.36011120269e-06	9.84115554848e-06	0.0	3.57220935433e-06	9.17445922297e-06	2.48206706545e-05
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Leuconostocaceae;g:Weissella	8.17758788228e-06	0.0	1.06612518442e-05	0.0	4.2866512252e-06	0.0	4.9641341309e-05
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Streptococcaceae;g:Lactococcus	0.000413955138317	0.0	0.00047702267867	0.0	1.92899305134e-05	0.00231884456861	0.000881133808235
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Streptococcaceae;g:Streptococcus	0.00438713490595	0.000454277141699	0.0140515299306	0.00126299076212	0.00107523501565	0.00588541559153	0.00151406090993
d:Bacteria;p:Firmicutes;c:Clostridia;Other;Other;Other	0.000217975014931	2.72022240538e-05	0.000159918777663	0.0	7.85886057953e-05	7.79829033952e-05	0.00574598525652
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;Other;Other	0.0239033713657	0.0123348484972	0.0287870201719	0.0	0.0157198644847	0.00784186902083	0.143475886718
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Catabacteriaceae;g:Catabacter	8.17758788228e-06	1.36011120269e-06	1.64019259141e-05	0.0	3.42932098016e-05	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Christensenellaceae;g:Christensenella	1.49452468193e-05	9.52077841884e-06	4.64721234234e-05	0.0	5.42975821858e-05	0.0	0.000210975700563
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiaceae_1;Other	1.12794315618e-06	0.0	1.09346172761e-06	0.0	2.85776748346e-06	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiaceae_1;g:Clostridium_sensu_stricto	0.0036393085934	0.000463797920118	0.00657908584959	0.0	0.000780170522986	0.00624092588642	0.00212216734096
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XI;Other	0.0	0.0	0.0	0.0	2.85776748346e-06	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XI;g:Anaerococcus	2.81985789044e-06	1.36011120269e-06	7.38086666136e-06	0.0	7.85886057953e-06	0.000201838102905	1.24103353273e-05
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XI;g:Ezakiella	5.92170156993e-06	0.0	4.37384691044e-06	0.0	0.0	2.98169924746e-05	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XI;g:Finegoldia	1.69191473427e-06	1.36011120269e-06	1.3941637027e-05	0.0	1.42888374173e-06	0.00012385519951	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XI;g:Gallicola	0.0	1.36011120269e-06	0.0	0.0	0.0	6.88084441723e-06	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XI;g:Murdochiella	3.91960246771e-05	1.22410008242e-05	4.10048147854e-06	1.20284834488e-05	2.1433256126e-06	1.83489184459e-05	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XI;g:Parvimonas	1.69191473427e-06	0.0	1.99556765289e-05	0.0	2.1433256126e-06	2.29361480574e-06	0.000124103353273
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XIII;Other	0.000106026656681	0.000112889229823	4.07314493534e-05	0.0	7.71597220535e-05	0.0	2.48206706545e-05
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XIII;g:Anaerovorax	2.81985789044e-07	0.0	1.91355802332e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XIII;g:Mogibacterium	0.000969185156945	0.0	3.71776987387e-05	0.0	7.14441870866e-07	5.73403701436e-05	0.000372310059818
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Eubacteriaceae;g:Anaerofustis	2.36868062797e-05	1.36011120269e-06	3.28038518283e-05	0.0	9.28774432126e-06	3.21106072804e-05	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Eubacteriaceae;g:Eubacterium	0.0099402810496	0.00332003144577	0.00644732371142	0.000733737490377	0.0115982493316	0.00935565479262	0.00593214028643
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;Other	0.0654793561024	0.0353424896019	0.0703361055322	0.035592282525	0.0442975393193	0.0752420337024	0.118481471369
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Anaerosporobacter	9.19273672284e-05	1.36011120269e-05	0.00012356117522	0.0	6.78719777323e-05	0.0	0.00472833775969
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Anaerostipes	0.0146590312435	0.00334723366982	0.0239227556766	0.00645929561201	0.00642354686096	0.000167433880819	0.0264091935764
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Blautia	0.0659914422953	0.0144947050871	0.0875666020704	0.00858833718245	0.0306274085622	0.0818614060317	0.0894536970389
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Butyrivibrio	2.81985789044e-06	0.0	1.61285604822e-05	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Catonella	1.40992894522e-06	0.0	2.73365431902e-07	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Clostridium_XlVa	0.0106111252417	0.0105571831553	0.0147494318783	0.0215790993072	0.0183475816857	0.0295738693052	0.00103005783216
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Clostridium_XlVb	0.00107126401258	0.00108400862855	0.00178534963575	0.0025620669746	0.00171537493195	0.000176608340042	0.00187396063442
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Coprococcus	0.00570062471132	0.00137915275953	0.00798309070784	0.00132313317937	0.00208259805357	0.000252297628632	0.0247089776366
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Dorea	0.0120963443926	0.00155324699347	0.0147147144684	0.00216512702079	0.0038965659637	1.37616888345e-05	0.0207376703319
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Eisenbergiella	0.000484451585578	0.000273382351741	0.000325031498532	0.0	0.00117668576132	0.00172938556353	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Fusicatenibacter	0.00879344484555	0.0019721612439	0.0135930961013	0.000240569668976	0.00602631718076	0.0107432917501	0.0112313534712
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Howardella	5.58331862307e-05	0.0	3.58108715792e-05	0.0	6.57286521197e-05	0.0	0.00076944079029
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Hungatella	0.000344022662634	0.000288343574971	9.64979974615e-05	0.0	0.000138601722948	0.00049542079804	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Lachnoanaerobaculum	1.2971346296e-05	0.0	2.46028888712e-06	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Lachnospiracea_incertae_sedis	0.0207169319495	0.00284671274723	0.0415572863232	0.0	0.00666717153892	0.00794508168709	0.0728983097123
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Lactonifactor	5.63971578088e-06	8.16066721615e-06	4.59253925596e-05	0.0	3.92943028976e-05	2.52297628632e-05	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Marvinbryantia	2.81985789044e-06	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Moryella	0.0	0.0	2.73365431902e-07	0.0	8.57330245039e-06	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Murimonas	1.97390052331e-06	1.63213344323e-05	8.20096295707e-07	0.0	1.42888374173e-06	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Oribacterium	1.49452468193e-05	0.0	1.47617333227e-05	2.40569668976e-05	1.42888374173e-06	2.52297628632e-05	4.9641341309e-05
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Robinsoniella	1.12794315618e-06	0.0	2.73365431902e-07	0.0	0.0	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Roseburia	0.0161521459965	0.0154767053754	0.0102170330174	0.00161181678214	0.0140294950182	0.0115735803098	0.00805430762739
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Ruminococcus2	0.0104532131999	0.00157228855031	0.00895162443307	0.00371680138568	0.00366151458819	0.0107043002984	0.00848866936385
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae;g:Stomatobaculum	3.38382946853e-06	0.0	2.73365431902e-07	0.0	0.0	4.58722961148e-06	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Peptococcaceae_1;g:Peptococcus	0.00022728054597	0.0	3.55375061473e-06	0.0	0.0	0.0	0.00210975700563
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Peptoniphilaceae;g:Peptoniphilus	3.38382946853e-06	4.08033360808e-06	1.47617333227e-05	1.20284834488e-05	1.42888374173e-06	0.00012385519951	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Peptostreptococcaceae;g:Clostridium_XI	0.00125060697441	0.0	1.06612518442e-05	0.0	4.92964890898e-05	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Peptostreptococcaceae;g:Intestinibacter	0.00171052579634	0.000735820160656	0.00677208184452	0.0	0.000719442963962	0.000697258900946	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Peptostreptococcaceae;g:Peptostreptococcus	1.66371615536e-05	8.16066721615e-06	9.02105925278e-06	1.20284834488e-05	2.71487910929e-05	4.58722961148e-06	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Peptostreptococcaceae;g:Romboutsia	0.00145561064305	0.00143083698523	0.00877284344061	0.00104647806005	0.000829467012075	0.00276609945573	0.00189878130507
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Peptostreptococcaceae;g:Terrisporobacter	0.000288189476403	0.0	0.00083485802903	0.0	0.00011573958308	0.0	0.00199806398769
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;Other	0.0603111205608	0.0221643721591	0.0625410902415	6.0142417244e-05	0.0369559346543	0.0246357166285	0.0765345379632
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Acetanaerobacterium	0.0	0.0	0.0	0.0	0.0	7.33956737838e-05	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Anaerofilum	6.11909162226e-05	1.22410008242e-05	1.88622148013e-05	0.0	2.00043723842e-05	0.0	4.9641341309e-05
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Anaerotruncus	0.000336973017908	0.000223058237241	0.000204203977631	0.0	0.000233622491773	8.71573626182e-05	0.000186155029909
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Butyricicoccus	4.87835415046e-05	0.0	6.01403950185e-06	2.40569668976e-05	3.57220935433e-06	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae;g:Clostridium_III	6.42927599021e-05	0.0	5.79534715633e-05	0.0	6.14420008945e-05	0.0	2.48206706545e-05
