# Constructed from biom file
#OTU ID	African_American	Asian	Caucasian	Caucasian/African American	Hispanic_Latino	Multi_racial	NA
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Lactobacillaceae	0.00135014795794	0.00315545799025	0.000671658866184	0.0	0.000118597350564	0.00504365895783	0.0002730273772
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Leuconostocaceae	1.46632610303e-05	1.36011120269e-06	2.05024073927e-05	0.0	7.85886057953e-06	9.17445922297e-06	7.44620119636e-05
d:Bacteria;p:Firmicutes;c:Bacilli;o:Lactobacillales;f:Streptococcaceae	0.00480109004427	0.000454277141699	0.0145285526093	0.00126299076212	0.00109452494617	0.00820426016014	0.00239519471816
d:Bacteria;p:Firmicutes;c:Clostridia;Other;Other	0.000217975014931	2.72022240538e-05	0.000159918777663	0.0	7.85886057953e-05	7.79829033952e-05	0.00574598525652
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;Other	0.0239033713657	0.0123348484972	0.0287870201719	0.0	0.0157198644847	0.00784186902083	0.143475886718
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Catabacteriaceae	8.17758788228e-06	1.36011120269e-06	1.64019259141e-05	0.0	3.42932098016e-05	0.0	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Christensenellaceae	1.49452468193e-05	9.52077841884e-06	4.64721234234e-05	0.0	5.42975821858e-05	0.0	0.000210975700563
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiaceae_1	0.00364043653656	0.000463797920118	0.00658017931132	0.0	0.000783028290469	0.00624092588642	0.00212216734096
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XI	5.1321413606e-05	1.63213344323e-05	4.97525086062e-05	1.20284834488e-05	1.64321630299e-05	0.000383033672559	0.0001365136886
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Clostridiales_Incertae_Sedis_XIII	0.00107549379941	0.000112889229823	7.98227061155e-05	0.0	7.78741639244e-05	5.73403701436e-05	0.000397130730472
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Eubacteriaceae	0.00996396785588	0.00332139155697	0.00648012756325	0.000733737490377	0.011607537076	0.0093877653999	0.00593214028643
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Lachnospiraceae	0.232748250419	0.090225696853	0.296039180921	0.0838625866051	0.13927472719	0.23053351774	0.388915088486
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Peptococcaceae_1	0.00022728054597	0.0	3.55375061473e-06	0.0	0.0	0.0	0.00210975700563
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Peptoniphilaceae	3.38382946853e-06	4.08033360808e-06	1.47617333227e-05	1.20284834488e-05	1.42888374173e-06	0.00012385519951	0.0
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Peptostreptococcaceae	0.00472157005176	0.0021748178131	0.0163994656253	0.00105850654349	0.0017410948393	0.00346794558628	0.00389684529276
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Ruminococcaceae	0.172614216934	0.122808520825	0.173899779312	0.000950250192456	0.136174049471	0.0647097545144	0.165715207625
d:Bacteria;p:Firmicutes;c:Clostridia;o:Clostridiales;f:Syntrophomonadaceae	2.81985789044e-06	0.0	2.46028888712e-06	0.0	0.0	0.0	0.0
